,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
44,-446.02377,209.28984,-46.985672,35.937374,23.985428,-6.4357643,32.92643,8.929678,13.874083,9.578765,-21.582893,8.738036,8.3694315,-10.403549,8.930054,5.825818,5.8559403,8.257221,-2.1855829,10.024036
45,-438.24564,214.79607,-46.484497,38.19253,22.348644,-13.729582,29.751698,9.285959,12.800386,11.37257,-17.803322,9.827631,7.6719184,-13.827011,4.5949535,5.9518337,7.448045,8.336687,0.5469963,14.289892
46,-436.58557,212.61981,-52.57695,38.952576,27.798054,-15.285173,26.176418,10.651146,12.208774,10.809891,-12.572089,13.595872,7.0126524,-14.871435,3.5164688,4.40239,4.2124662,4.8272943,-1.0662826,11.660078
47,-442.5559,204.5449,-57.30932,37.77294,25.415785,-18.407917,25.546734,11.964779,14.421446,12.306503,-12.286349,13.927887,6.4347215,-14.305038,6.897503,4.5907183,0.22623658,2.1671312,-1.9724246,12.010683
48,-444.989,204.06372,-60.197746,31.686865,25.02541,-19.007166,23.440458,11.71453,11.496323,11.704229,-10.854605,8.949659,2.8374486,-10.513105,12.309904,8.272028,-0.31148016,0.68383753,1.1305432,15.457271
49,-444.94257,205.36984,-58.295113,31.526112,23.007458,-20.045597,25.147804,13.536549,11.875592,12.267305,-11.014451,9.748669,8.124722,-5.537277,13.173346,9.142742,0.47837692,-2.7919865,-5.3299074,9.498203
50,-442.92288,209.86383,-53.949097,32.881157,24.38527,-18.44582,24.612623,13.212163,13.645571,16.008114,-3.9788618,16.830227,9.599863,-7.226245,13.069438,10.727272,3.1682775,-1.7816393,-8.8749895,4.080777
51,-439.52167,212.1784,-55.74504,31.87891,29.237892,-13.772118,21.52208,9.395086,12.646461,10.768061,-9.480643,16.22551,8.239922,-11.138326,7.1415854,3.0682323,-1.315742,-2.842884,-9.282324,7.800316
52,-434.4619,216.90149,-56.452633,27.64489,26.07271,-16.881357,16.25586,8.697527,18.523773,13.508604,-12.93787,13.709553,9.442172,-12.97168,0.7491041,2.0610456,3.4214025,0.44090086,-5.9481335,9.081382
53,-434.60287,219.65033,-54.01487,26.64229,26.816877,-15.577355,17.028572,10.853658,20.980104,15.388656,-13.054537,13.75828,11.66342,-13.911326,-3.6204069,-1.2920094,2.8308935,3.6274571,-3.9188974,7.7347355
54,-437.28278,215.2312,-55.835617,29.721453,29.266262,-14.5292,19.511806,9.901119,17.006498,15.102086,-15.129976,5.653495,6.840953,-13.464256,-4.2097473,-2.7368414,1.5743663,1.3111078,-7.1344385,4.2749767
55,-441.03134,211.5669,-51.827267,37.339783,28.640265,-17.090633,21.930723,8.211337,11.057415,12.491348,-17.891685,0.7252888,7.2464743,-6.600149,1.4827882,-0.6067029,3.159799,2.285377,-7.107297,4.0193653
56,-440.91492,216.00327,-44.796257,38.272575,27.886684,-13.116863,24.925406,8.3407755,10.882162,12.212091,-13.185701,7.436092,6.3169913,-8.20263,6.211838,2.7697766,2.4641263,1.743934,-5.4049845,7.877484
57,-441.47736,220.44383,-37.41059,40.001762,26.948814,-14.105137,21.77639,2.9434803,5.5185165,11.076813,-9.599014,11.025015,7.7412863,-6.8434877,8.056468,1.048305,-2.840819,0.60780084,-1.7895527,9.13385
58,-431.621,225.38745,-44.13776,32.265285,22.263443,-16.533182,20.269104,3.5695548,8.677752,11.41034,-15.067471,2.893004,1.6918081,-9.6859,6.5494046,2.6469169,0.8840313,1.2873633,-2.3064342,9.5795555
59,-426.21628,227.48053,-48.901764,28.22599,23.186016,-10.719191,26.672915,9.217904,16.714163,18.28347,-14.140119,1.7333813,3.4470816,-6.285883,6.965358,1.3892373,4.815694,9.101285,0.44466788,4.440574
60,-423.8399,226.92429,-54.243004,23.369726,20.698051,-10.456995,27.907864,7.291853,14.598673,22.65024,-4.972266,8.032791,3.6134422,-7.491391,8.915838,5.969777,10.556776,13.901393,4.308522,6.6567273
61,-420.9549,231.48982,-52.38318,24.433596,24.070627,-11.98932,24.196194,6.0645504,8.897237,14.695627,-9.734896,2.8027716,-2.8833585,-11.735617,9.339178,8.326046,9.987997,11.35511,2.55657,7.881867
62,-416.37152,231.73862,-55.977524,24.461758,23.05872,-13.284445,23.846436,3.4221458,7.993869,15.340511,-12.35606,0.37898147,-3.6043735,-13.031597,7.431849,3.2969806,3.8057096,8.801503,-1.2044373,2.333057
63,-422.22458,224.1188,-58.396107,25.63713,23.520372,-13.880967,17.6122,-1.6740539,8.908085,14.022612,-9.996131,7.730524,-1.1985537,-12.226616,8.636423,4.4174967,6.973053,13.572778,6.749692,5.436594
64,-423.3005,221.82825,-59.830284,28.507103,28.930767,-11.526353,16.881193,-0.03656435,12.051948,14.239484,-10.04108,11.02868,2.4783518,-11.392485,11.701434,13.251038,11.778414,11.157699,6.6211395,6.276487
65,-422.1613,220.38348,-60.23781,34.060036,30.41932,-13.494766,22.289652,6.8410273,16.725922,19.92251,-10.927542,5.838517,2.7211897,-9.312292,11.2544155,11.948777,12.954758,11.353548,0.40899563,5.9808245
66,-420.96616,221.75441,-58.277,35.41415,27.547607,-17.766727,20.145058,4.313732,14.060904,18.627117,-11.6788435,6.835038,4.5524645,-8.75711,8.860413,4.4628773,6.6127462,11.042805,0.61728287,5.977416
67,-423.68924,221.49437,-57.54168,30.151573,21.736153,-18.05661,19.855324,-0.3645566,10.887094,19.203362,-12.74058,5.179507,4.4859953,-10.458908,6.696367,2.2466078,2.6258616,10.388039,2.6301093,2.0820112
68,-425.0952,223.56773,-52.03648,32.838684,23.228947,-15.422389,23.343174,4.648162,13.932835,19.823437,-11.177101,1.8007464,-3.4652452,-11.172659,11.40212,5.2087207,6.2337017,12.654098,-0.58850396,-1.9634235
69,-424.59387,224.26505,-53.250717,30.568027,24.130894,-13.030666,25.620499,8.679541,15.740759,17.419125,-13.522884,-0.0073421597,-3.3627796,-8.746698,9.887235,1.666877,7.101414,14.2560215,-0.37016755,0.72309804
70,-423.44717,226.27777,-53.970627,26.863203,23.439606,-11.775644,24.371017,6.313818,14.303188,16.089294,-14.666939,0.62635887,-3.2161796,-12.837912,2.649672,-6.4354963,1.2045243,13.495766,0.31046724,-0.3432262
71,-417.86713,229.71333,-52.904625,30.007902,23.392292,-12.755188,24.916904,3.5120273,13.336189,21.645967,-9.025917,4.35817,-1.754238,-14.627262,3.3115373,-2.048851,5.387905,17.562695,4.0687933,2.0250032
72,-417.36197,225.83923,-57.62753,28.417099,20.14914,-12.648357,28.801098,4.9888964,12.546371,22.300571,-5.478882,3.808557,-3.8747325,-8.071126,10.646487,2.9864652,13.583403,22.35566,6.1119256,3.622687
73,-419.98587,223.93988,-57.69562,26.119497,16.001944,-13.574916,29.9614,3.3259892,8.288517,16.135426,-11.766955,1.3250757,-4.9506392,-8.652452,14.601181,8.722795,17.659386,24.2906,4.331485,2.2526443
74,-417.43927,229.21698,-53.462788,26.399979,14.823622,-15.089832,29.260654,2.7953446,8.441496,17.774464,-11.8737545,1.4088309,-4.503439,-11.277369,11.8259735,4.50264,13.762535,26.282501,3.8758512,-2.2369192
75,-415.72018,229.32446,-53.672142,28.705807,17.947777,-9.459282,35.42238,4.5846634,7.0348425,16.460476,-13.448945,-2.0356052,-4.7715235,-6.2740474,13.056646,1.2276782,10.871758,22.386694,4.1184635,3.5569499
76,-416.05292,226.89136,-57.4429,28.752369,19.136375,-13.5397415,29.937855,1.7465453,4.8995047,14.383327,-15.132177,-0.22346365,0.060552478,-4.704619,14.100904,4.0090303,9.282963,19.89504,5.1339827,2.5434246
77,-417.92325,224.07477,-60.25287,24.107235,13.959606,-14.761799,30.714241,5.5108542,12.164473,18.48424,-9.71196,8.715047,0.71207696,-10.183823,11.155325,2.192061,10.004559,22.800083,7.4785557,6.0307174
78,-418.82895,225.78203,-56.548306,27.16735,18.879395,-8.161339,37.058365,7.411696,9.480286,19.145359,-7.589505,4.672949,-6.225018,-15.357643,7.4240484,-0.7298012,9.50186,25.796602,9.613979,7.375607
79,-422.01257,225.31223,-54.03499,27.645144,19.689392,-5.2070546,40.428535,7.873254,7.5733633,17.53218,-10.7306385,3.8644254,-0.73256737,-10.929886,8.968464,1.6183718,10.567101,24.634031,6.422057,4.188292
80,-425.7832,220.03387,-57.40474,25.848833,15.7030525,-9.73015,39.55269,9.858068,11.5333,23.681608,-6.0718737,4.8387976,0.08986145,-9.093551,10.341154,4.6930656,14.52626,24.798048,4.7854314,3.969915
81,-421.99704,225.31474,-52.97271,28.06157,16.179369,-11.496731,34.971107,6.4499145,8.019039,18.728474,-6.10809,6.0274906,-1.3911581,-7.43334,10.568076,2.5748887,18.47533,29.391167,4.7406125,1.445869
82,-418.3336,227.06473,-51.303238,31.96322,16.086903,-12.39158,34.28225,2.3083413,3.6045356,16.746193,-4.3546066,7.9379525,-6.1144,-14.450655,6.3258715,-1.1224358,15.462145,28.706314,7.871146,5.4229584
83,-420.3662,228.37265,-48.5629,29.46302,12.385548,-13.851595,36.520454,8.102151,7.3697324,16.115927,-6.4201136,7.371875,-4.478701,-12.592252,7.351037,-3.01251,8.162453,21.86269,7.8804245,9.282902
84,-418.5797,231.53186,-46.984943,31.23357,16.64595,-13.539088,34.090927,6.9261045,4.8808856,13.81583,-7.615304,7.3661203,-1.0246834,-8.372131,9.8192625,-3.6386745,3.7205548,18.268784,7.057619,9.962856
85,-414.2762,232.34811,-49.547024,30.588573,15.205429,-14.58519,29.948666,-0.8318437,3.2627354,16.587982,-5.043103,10.696083,-4.4201717,-16.994518,10.092341,4.653059,9.985593,20.168947,4.453547,4.2628865
86,-414.23376,232.5582,-51.430244,27.05545,13.820884,-14.554153,31.831709,2.6623569,3.5681772,16.02785,-1.2546724,16.19977,-0.34921518,-14.693285,11.653469,7.3707385,11.742075,19.880615,6.251689,7.5920587
87,-421.64133,225.82639,-52.670303,25.837263,10.087396,-16.829819,34.24759,8.252956,8.582418,14.554871,-12.920614,3.244505,-2.6016724,-10.955282,10.864822,4.023286,10.915137,21.491543,8.422218,6.9315667
88,-420.47272,223.61923,-54.93433,28.020096,12.332685,-11.604029,40.571877,9.375501,6.90162,10.880487,-16.901178,0.0875808,-8.517927,-12.40826,16.67582,5.103649,9.000216,23.864101,8.639658,2.9578142
89,-419.34134,225.76634,-55.37125,25.874352,12.6879425,-11.783079,39.95256,7.993534,3.0754082,9.673542,-15.079949,2.3867943,-7.5143013,-16.586075,11.829067,2.9351354,5.4245214,20.75297,7.406178,3.8980494
90,-418.99606,228.01833,-53.340347,26.069136,14.480015,-12.750088,33.57182,4.675377,5.258256,14.243363,-9.481084,4.5909147,-7.0052404,-14.876432,8.4215765,-2.239319,6.417091,22.577744,7.1735797,4.156683
91,-426.3064,219.32831,-56.732925,26.720573,13.458975,-17.029594,27.611933,0.8617756,6.1684923,15.219841,-10.090048,6.604315,-2.1865659,-8.013201,16.098457,4.060703,12.079535,23.219925,0.16310143,-2.4150062
92,-419.31793,227.21628,-50.383915,29.922089,9.9102955,-23.3294,21.919556,-1.4332658,7.2207346,14.307409,-10.48189,7.9724913,-3.975199,-10.527895,14.497242,1.885103,10.160944,20.365574,-1.5924859,-0.97353816
93,-412.47134,233.17639,-51.904465,25.420414,9.927866,-19.588177,23.090063,-3.1272106,4.6779776,11.618717,-9.45883,12.222591,-2.3821473,-11.145512,12.784896,-4.15106,4.030569,20.211853,-0.067604065,0.39569008
94,-417.3573,228.42554,-52.907135,25.927422,11.989132,-11.719204,33.910275,1.0282767,5.1181045,15.958286,-7.375276,10.404742,-1.2199026,-9.879478,14.636021,3.5421867,10.638265,23.083944,4.21035,2.2395835
95,-411.384,231.29715,-55.13971,22.508774,5.928628,-15.642612,31.813526,-0.5109778,9.470119,20.920357,-9.044335,5.704614,-4.573025,-10.491848,14.448051,2.819883,12.693693,25.71265,4.6230183,3.0441294
96,-412.9145,226.96457,-59.442856,20.693466,4.5869913,-14.829987,32.687477,-1.9491118,9.079178,20.935112,-9.413488,6.8612986,-3.6041317,-11.035818,13.155582,1.1850346,10.626618,23.269037,3.6410165,3.328371
97,-413.99872,224.29475,-60.567066,23.469189,6.107724,-15.983168,31.970497,-3.804791,5.7690916,21.230844,-6.096683,7.14929,-4.7860827,-9.318283,14.968038,1.1686919,9.326914,19.580652,0.34527636,1.4247867
98,-408.94,230.4415,-57.899452,22.879755,6.858647,-14.671009,29.815395,-6.039938,4.7201886,20.689644,-5.0163565,4.2779045,-9.067172,-7.941038,14.393769,-2.6782713,6.900914,14.973096,-3.1068637,0.42779875
99,-409.36804,228.20767,-61.690605,23.741787,12.3265085,-12.962486,29.081562,-3.8684769,8.025697,22.323322,-7.2482414,0.30372286,-11.018499,-9.231913,17.307117,8.093246,16.724855,17.898531,-2.096956,2.7019525
100,-415.3365,221.59215,-64.33445,23.725086,13.525886,-10.748674,29.682053,-5.842303,4.5626945,16.151472,-13.257111,-0.73149574,-8.728762,-4.9108677,22.955149,10.313195,15.928925,18.264389,-2.310309,0.68753755
101,-416.51907,229.21095,-53.40015,22.364744,10.038338,-10.642164,29.533436,-3.0429842,6.2873716,15.451714,-10.32534,0.66953933,-9.691265,-4.0903864,19.678951,4.5289583,12.75016,15.895728,-0.65005875,5.750477
102,-415.29102,230.95807,-54.642418,20.073149,12.152992,-8.8318,28.626331,-2.898654,7.36406,18.391153,-7.830535,-3.0209117,-14.24671,-4.1073985,18.156559,0.7345332,12.874573,18.298058,0.42129087,8.154419
103,-415.93497,226.32602,-59.041924,20.831543,13.052556,-6.05136,29.788403,-8.7064495,6.5545454,23.653973,-7.2068005,-2.833415,-13.909917,-7.3598647,16.04464,-0.13892329,14.847939,23.628368,2.5391235,10.692757
104,-411.05518,229.34204,-58.45363,22.899677,12.212732,-6.5132995,34.29261,-5.4493027,7.845068,24.046906,-10.1222725,-2.6813018,-11.460906,-8.64823,18.85923,6.5147257,18.243465,26.251217,0.051925987,4.448537
105,-412.4677,226.98676,-61.376472,17.571741,4.3215604,-12.393795,31.489399,-7.559969,5.9134345,23.668018,-6.605921,2.5637956,-8.834799,-7.494814,19.575642,5.322063,17.172699,28.957052,5.047237,6.2145166
106,-408.2013,233.20087,-56.892906,18.820454,4.309739,-14.01399,29.094793,-5.6486006,8.760426,21.495201,-8.720524,2.8896847,-9.02796,-6.2029834,20.524801,2.0088468,12.608705,25.85315,4.0157523,6.445754
107,-410.74927,230.62018,-55.713997,24.658485,10.861878,-7.844201,36.919456,-0.8885257,9.662188,24.00827,-8.516692,-0.35627696,-9.82185,-8.291569,16.464708,2.8891325,15.93359,27.97522,5.9977074,6.2377186
108,-417.24548,225.3926,-56.522224,24.989468,13.295615,-5.7553077,37.43568,1.4388257,11.282101,22.598495,-8.268341,1.3336836,-9.5473585,-6.5275517,17.781044,-0.1889205,14.962681,32.24917,9.163583,7.6808815
109,-413.43597,227.22849,-57.617184,25.125748,12.832973,-9.576381,30.020176,-3.940517,10.411008,20.535896,-9.88142,3.8112261,-6.7030993,-4.1475296,20.004753,2.2438133,18.110786,31.18453,5.7295127,7.0368967
110,-409.66315,229.11444,-56.19476,28.35524,9.817924,-16.100712,26.399635,-6.8681235,8.506433,20.873234,-8.946289,4.9317365,-6.898065,-5.185682,21.769066,5.243228,18.398514,29.497528,3.9161584,6.9194107
111,-412.1827,228.14877,-56.71901,26.796383,12.1314335,-11.861839,29.35001,-6.5026684,6.657645,21.380455,-8.772997,1.0674784,-9.552225,-5.586445,20.84905,2.973242,15.053039,28.728031,4.389514,5.2227535
112,-410.85376,231.2758,-55.131,24.641914,11.1668415,-9.963745,32.630585,-2.6773016,9.3015785,22.113085,-10.736157,-1.083945,-6.372453,-1.6656418,19.147503,2.3955264,18.695448,28.791828,0.16819328,2.2160335
113,-407.48666,231.426,-57.36058,26.62987,13.035154,-10.578563,32.371025,-1.25411,11.464861,23.65538,-8.705156,-0.5039866,-9.716974,-3.0688992,21.416454,2.1593976,17.074194,28.85377,-1.9229623,-1.0118587
114,-405.5979,234.74908,-56.712692,24.00074,10.839289,-13.620815,29.158005,-4.3515024,7.972949,22.611328,-8.304556,0.7213011,-9.706173,-8.291636,17.729462,1.8048201,12.8023405,25.574667,-0.24631234,0.37258267
115,-409.18356,234.49326,-53.548332,24.700474,14.204227,-6.1565022,33.792625,-4.122641,7.544443,21.157818,-13.575628,-5.0691986,-10.983252,-6.896116,17.219856,-1.1696993,11.041351,26.442848,0.47795582,1.1950134
116,-413.30588,228.75719,-58.95038,23.512365,16.796104,-9.581645,26.021778,-5.89177,9.3843975,22.313305,-10.649463,-1.3025672,-8.215948,-4.3839517,20.23229,2.6079953,13.717154,27.78703,2.6887136,2.5339017
117,-420.3767,224.13348,-58.627296,23.343697,17.27937,-10.65588,23.94656,-5.8995757,8.036629,20.207016,-10.991407,-3.0257082,-11.5096,-9.130794,13.381741,-0.76475847,15.38536,30.189844,6.001107,4.7394753
118,-417.05804,228.9372,-56.250565,20.651814,16.128567,-4.398053,29.57729,-6.2440166,7.4586077,23.237326,-5.0626273,0.9139879,-11.280035,-5.7613916,18.237238,-1.3292994,12.852078,27.981045,4.7128477,8.119669
119,-416.8125,226.34293,-57.89749,22.814602,16.082516,-5.597164,28.16137,-7.380722,8.14352,21.597689,-7.842125,-0.29241467,-12.546616,-4.9047055,20.581215,0.97856724,14.502975,24.873116,0.99857473,7.179029
120,-416.14062,226.71255,-58.390793,23.892015,14.714591,-13.963174,22.73394,-7.687444,6.790612,22.124693,-9.853903,-5.824836,-12.683458,-6.8170686,14.396242,0.91171503,15.658804,22.820704,1.6828295,10.552239
